iCharger106B;Outlet
Time [hh:mm:ss.SSS];Voltage [V];Current [A];Capacity [mAh]
04:27:02.000;4.20;0.09;872
04:27:04.000;4.20;0.09;872
04:27:06.000;4.20;0.09;872
04:27:08.000;4.20;0.09;872
04:27:10.000;4.20;0.09;872
04:27:12.000;4.20;0.09;872
04:27:14.000;4.20;0.09;872
04:27:16.000;4.20;0.09;872
04:27:18.000;4.20;0.09;872
04:27:20.000;4.20;0.09;872
04:27:22.000;4.20;0.09;872
04:27:24.000;4.20;0.09;872
04:27:26.000;4.20;0.09;872
04:27:28.000;4.20;0.09;872
04:27:30.000;4.19;0.09;872
04:27:32.000;4.19;0.08;872
04:27:34.000;4.19;0.08;872
04:27:36.000;4.20;0.09;872
04:27:38.000;4.20;0.09;872
04:27:40.000;4.20;0.10;873
04:27:42.000;4.20;0.10;873
04:27:44.000;4.20;0.10;873
04:27:46.000;4.20;0.10;873
04:27:48.000;4.20;0.10;873
04:27:50.000;4.20;0.09;873
04:27:52.000;4.20;0.09;873
04:27:54.000;4.20;0.10;873
04:27:56.000;4.20;0.09;873
04:27:58.000;4.20;0.09;873
04:28:00.000;4.20;0.10;873
04:28:02.000;4.20;0.09;873
04:28:04.000;4.20;0.09;873
04:28:06.000;4.19;0.09;873
04:28:08.000;4.19;0.09;873
04:28:10.000;4.19;0.08;873
04:28:12.000;4.20;0.08;874
04:28:14.000;4.20;0.10;874
04:28:16.000;4.20;0.09;874
04:28:18.000;4.19;0.09;874
04:28:20.000;4.19;0.08;874
04:28:22.000;4.19;0.08;874
04:28:24.000;4.20;0.09;874
04:28:26.000;4.20;0.10;874
04:28:28.000;4.19;0.09;874
04:28:30.000;4.19;0.09;874
04:28:32.000;4.19;0.08;874
04:28:34.000;4.19;0.07;874
04:28:36.000;4.19;0.08;874
04:28:38.000;4.20;0.09;874
04:28:40.000;4.19;0.09;874
04:28:42.000;4.19;0.08;874
04:28:44.000;4.19;0.08;874
04:28:46.000;4.20;0.09;874
04:28:48.000;4.20;0.10;874
04:28:50.000;4.19;0.09;875
04:28:52.000;4.19;0.09;875
04:28:54.000;4.19;0.08;875
04:28:56.000;4.19;0.08;875
04:28:58.000;4.20;0.09;875
04:29:00.000;4.20;0.09;875
04:29:02.000;4.19;0.09;875
04:29:04.000;4.19;0.08;875
04:29:06.000;4.19;0.08;875
04:29:08.000;4.20;0.09;875
04:29:10.000;4.20;0.10;875
04:29:12.000;4.19;0.09;875
04:29:14.000;4.19;0.09;875
04:29:16.000;4.20;0.09;875
04:29:18.000;4.19;0.08;875
04:29:20.000;4.19;0.08;875
04:29:22.000;4.20;0.09;875
04:29:24.000;4.19;0.09;875
04:29:26.000;4.20;0.08;876
04:29:28.000;4.19;0.08;876
04:29:30.000;4.20;0.09;876
04:29:32.000;4.20;0.09;876
04:29:34.000;4.20;0.09;876
04:29:36.000;4.20;0.09;876
04:29:38.000;4.20;0.09;876
04:29:40.000;4.20;0.09;876
04:29:42.000;4.20;0.09;876
04:29:44.000;4.20;0.09;876
04:29:46.000;4.20;0.09;876
04:29:48.000;4.20;0.09;876
04:29:50.000;4.20;0.09;876
04:29:52.000;4.20;0.09;876
04:29:54.000;4.20;0.09;876
04:29:56.000;4.20;0.09;876
04:29:58.000;4.20;0.09;876
04:30:00.000;4.20;0.09;876
04:30:02.000;4.20;0.09;876
04:30:04.000;4.20;0.09;877
04:30:06.000;4.21;0.09;877
04:30:08.000;4.20;0.09;877
04:30:10.000;4.20;0.09;877
04:30:12.000;4.20;0.09;877
04:30:14.000;4.20;0.09;877
04:30:16.000;4.20;0.09;877
04:30:18.000;4.20;0.09;877
04:30:20.000;4.20;0.09;877
04:30:22.000;4.20;0.09;877
04:30:24.000;4.20;0.09;877
04:30:26.000;4.20;0.09;877
04:30:28.000;4.20;0.09;877
04:30:30.000;4.20;0.09;877
04:30:32.000;4.20;0.09;877
04:30:34.000;4.20;0.09;877
04:30:36.000;4.20;0.09;877
04:30:38.000;4.20;0.09;877
04:30:40.000;4.20;0.09;877
04:30:42.000;4.20;0.09;878
04:30:44.000;4.20;0.09;878
04:30:46.000;4.20;0.09;878
04:30:48.000;4.20;0.09;878
04:30:50.000;4.20;0.09;878
04:30:52.000;4.20;0.09;878
04:30:54.000;4.20;0.09;878
04:30:56.000;4.20;0.09;878
04:30:58.000;4.20;0.09;878
04:31:00.000;4.20;0.09;878
04:31:02.000;4.20;0.09;878
04:31:04.000;4.20;0.09;878
04:31:06.000;4.20;0.09;878
04:31:08.000;4.20;0.09;878
04:31:10.000;4.20;0.09;878
04:31:12.000;4.20;0.09;878
04:31:14.000;4.20;0.09;878
04:31:16.000;4.20;0.09;878
04:31:18.000;4.20;0.09;879
04:31:20.000;4.20;0.09;879
04:31:22.000;4.20;0.09;879
04:31:24.000;4.20;0.09;879
04:31:26.000;4.20;0.09;879
04:31:28.000;4.20;0.09;879
04:31:30.000;4.20;0.09;879
04:31:32.000;4.20;0.09;879
04:31:34.000;4.20;0.09;879
04:31:36.000;4.20;0.09;879
04:31:38.000;4.20;0.09;879
04:31:40.000;4.20;0.09;879
04:31:42.000;4.21;0.09;879
04:31:44.000;4.20;0.09;879
04:31:46.000;4.20;0.09;879
04:31:48.000;4.20;0.09;879
04:31:50.000;4.20;0.09;879
04:31:52.000;4.20;0.09;879
04:31:54.000;4.20;0.09;880
04:31:56.000;4.20;0.09;880
04:31:58.000;4.20;0.09;880
04:32:00.000;4.20;0.09;880
04:32:02.000;4.20;0.09;880
04:32:04.000;4.20;0.09;880
04:32:06.000;4.20;0.09;880
04:32:08.000;4.20;0.09;880
04:32:10.000;4.20;0.09;880
04:32:12.000;4.20;0.09;880
04:32:14.000;4.20;0.09;880
04:32:16.000;4.20;0.09;880
04:32:18.000;4.20;0.09;880
04:32:20.000;4.20;0.09;880
04:32:22.000;4.21;0.09;880
04:32:24.000;4.20;0.09;880
04:32:26.000;4.20;0.09;880
04:32:28.000;4.20;0.09;880
04:32:30.000;4.20;0.09;880
04:32:32.000;4.20;0.09;881
04:32:34.000;4.20;0.09;881
04:32:36.000;4.21;0.09;881
04:32:38.000;4.20;0.09;881
04:32:40.000;4.20;0.09;881
04:32:42.000;4.20;0.09;881
04:32:44.000;4.20;0.09;881
04:32:46.000;4.20;0.09;881
04:32:48.000;4.20;0.09;881
04:32:50.000;4.20;0.09;881
04:32:52.000;4.20;0.09;881
04:32:54.000;4.20;0.09;881
04:32:56.000;4.20;0.09;881
04:32:58.000;4.20;0.09;881
04:33:00.000;4.21;0.09;881
04:33:02.000;4.20;0.09;881
04:33:04.000;4.20;0.09;881
04:33:06.000;4.20;0.09;881
04:33:08.000;4.20;0.09;881
04:33:10.000;4.20;0.09;882
04:33:12.000;4.20;0.09;882
04:33:14.000;4.20;0.09;882
04:33:16.000;4.20;0.09;882
04:33:18.000;4.20;0.09;882
04:33:20.000;4.20;0.09;882
04:33:22.000;4.20;0.09;882
04:33:24.000;4.20;0.09;882
04:33:26.000;4.20;0.09;882
04:33:28.000;4.20;0.09;882
04:33:30.000;4.20;0.09;882
04:33:32.000;4.20;0.09;882
04:33:34.000;4.20;0.09;882
04:33:36.000;4.20;0.09;882
04:33:38.000;4.20;0.09;882
04:33:40.000;4.20;0.09;882
04:33:42.000;4.20;0.09;882
04:33:44.000;4.20;0.09;882
04:33:46.000;4.20;0.09;882
04:33:48.000;4.20;0.09;883
04:33:50.000;4.20;0.09;883
04:33:52.000;4.20;0.09;883
04:33:54.000;4.20;0.08;883
04:33:56.000;4.21;0.09;883
04:33:58.000;4.20;0.09;883
04:34:00.000;4.21;0.09;883
04:34:02.000;4.20;0.09;883
04:34:04.000;4.20;0.09;883
04:34:06.000;4.20;0.09;883
04:34:08.000;4.20;0.09;883
04:34:10.000;4.20;0.09;883
04:34:12.000;4.20;0.09;883
04:34:14.000;4.20;0.09;883
04:34:16.000;4.20;0.09;883
04:34:18.000;4.20;0.09;883
04:34:20.000;4.20;0.09;883
04:34:22.000;4.20;0.09;883
04:34:24.000;4.20;0.09;883
04:34:26.000;4.20;0.09;884
04:34:28.000;4.20;0.09;884
04:34:30.000;4.20;0.09;884
04:34:32.000;4.20;0.09;884
04:34:34.000;4.20;0.09;884
04:34:36.000;4.20;0.09;884
04:34:38.000;4.20;0.09;884
04:34:40.000;4.20;0.09;884
04:34:42.000;4.20;0.09;884
04:34:44.000;4.20;0.09;884
04:34:46.000;4.20;0.09;884
04:34:48.000;4.20;0.09;884
04:34:50.000;4.20;0.09;884
04:34:52.000;4.20;0.09;884
04:34:54.000;4.20;0.09;884
04:34:56.000;4.20;0.09;884
04:34:58.000;4.20;0.09;884
04:35:00.000;4.20;0.09;884
04:35:02.000;4.20;0.09;884
04:35:04.000;4.20;0.09;885
04:35:06.000;4.20;0.08;885
04:35:08.000;4.20;0.08;885
04:35:10.000;4.20;0.09;885
04:35:12.000;4.20;0.09;885
04:35:14.000;4.20;0.09;885
04:35:16.000;4.20;0.09;885
04:35:18.000;4.20;0.09;885
04:35:20.000;4.20;0.08;885
04:35:22.000;4.20;0.09;885
04:35:24.000;4.20;0.09;885
04:35:26.000;4.20;0.08;885
04:35:28.000;4.20;0.09;885
04:35:30.000;4.20;0.08;885
04:35:32.000;4.20;0.08;885
04:35:34.000;4.20;0.09;885
04:35:36.000;4.20;0.09;885
04:35:38.000;4.20;0.09;885
04:35:40.000;4.20;0.09;886
04:35:42.000;4.20;0.09;886
04:35:44.000;4.21;0.09;886
04:35:46.000;4.20;0.09;886
04:35:48.000;4.20;0.09;886
04:35:50.000;4.20;0.09;886
04:35:52.000;4.19;0.08;886
04:35:54.000;4.19;0.08;886
04:35:56.000;4.20;0.08;886
04:35:58.000;4.20;0.09;886
04:36:00.000;4.19;0.08;886
04:36:02.000;4.19;0.07;886
04:36:04.000;4.19;0.08;886
04:36:06.000;4.20;0.09;886
04:36:08.000;4.20;0.09;886
04:36:10.000;4.20;0.09;886
04:36:12.000;4.19;0.08;886
04:36:14.000;4.19;0.08;886
04:36:16.000;4.20;0.09;886
04:36:18.000;4.20;0.10;887
04:36:20.000;4.19;0.08;887
04:36:22.000;4.19;0.08;887
04:36:24.000;4.19;0.08;887
04:36:26.000;4.20;0.09;887
04:36:28.000;4.20;0.10;887
04:36:30.000;4.20;0.09;887
04:36:32.000;4.19;0.08;887
04:36:34.000;4.19;0.08;887
04:36:36.000;4.20;0.08;887
04:36:38.000;4.20;0.09;887
04:36:40.000;4.20;0.09;887
04:36:42.000;4.20;0.08;887
04:36:44.000;4.19;0.07;887
04:36:46.000;4.20;0.09;887
04:36:48.000;4.20;0.09;887
04:36:50.000;4.19;0.08;887
04:36:52.000;4.19;0.08;887
04:36:54.000;4.20;0.08;887
04:36:56.000;4.19;0.08;887
04:36:58.000;4.20;0.09;888
04:37:00.000;4.19;0.08;888
04:37:02.000;4.19;0.07;888
04:37:04.000;4.19;0.08;888
04:37:06.000;4.19;0.08;888
04:37:08.000;4.19;0.08;888
04:37:10.000;4.19;0.08;888
04:37:12.000;4.19;0.07;888
04:37:14.000;4.20;0.08;888
04:37:16.000;4.20;0.09;888
04:37:18.000;4.20;0.09;888
04:37:20.000;4.19;0.08;888
04:37:22.000;4.19;0.08;888
04:37:24.000;4.19;0.08;888
04:37:26.000;4.19;0.08;888
04:37:28.000;4.20;0.09;888
04:37:30.000;4.20;0.09;888
04:37:32.000;4.19;0.08;888
04:37:34.000;4.19;0.08;888
04:37:36.000;4.19;0.08;889
04:37:38.000;4.19;0.08;889
04:37:40.000;4.19;0.07;889
04:37:42.000;4.19;0.08;889
04:37:44.000;4.20;0.09;889
04:37:46.000;4.20;0.09;889
04:37:48.000;4.20;0.09;889
04:37:50.000;4.19;0.08;889
04:37:52.000;4.19;0.07;889
04:37:54.000;4.21;0.09;889
04:37:56.000;4.20;0.09;889
04:37:58.000;4.20;0.09;889
04:38:00.000;4.20;0.09;889
04:38:02.000;4.20;0.09;889
04:38:04.000;4.20;0.09;889
04:38:06.000;4.20;0.09;889
04:38:08.000;4.20;0.09;889
04:38:10.000;4.20;0.09;889
04:38:12.000;4.20;0.09;889
04:38:14.000;4.20;0.09;890
04:38:16.000;4.20;0.09;890
04:38:18.000;4.20;0.08;890
04:38:20.000;4.20;0.09;890
04:38:22.000;4.20;0.09;890
04:38:24.000;4.20;0.09;890
04:38:26.000;4.20;0.09;890
04:38:28.000;4.20;0.09;890
04:38:30.000;4.21;0.09;890
04:38:32.000;4.20;0.09;890
04:38:34.000;4.20;0.09;890
04:38:36.000;4.20;0.09;890
04:38:38.000;4.20;0.09;890
04:38:40.000;4.20;0.09;890
04:38:42.000;4.20;0.09;890
04:38:44.000;4.20;0.09;890
04:38:46.000;4.20;0.09;890
04:38:48.000;4.20;0.09;890
04:38:50.000;4.20;0.09;890
04:38:52.000;4.20;0.08;891
04:38:54.000;4.20;0.08;891
04:38:56.000;4.20;0.09;891
04:38:58.000;4.20;0.09;891
04:39:00.000;4.20;0.08;891
04:39:02.000;4.20;0.08;891
04:39:04.000;4.21;0.08;891
04:39:06.000;4.20;0.08;891
04:39:08.000;4.20;0.09;891
04:39:10.000;4.20;0.08;891
04:39:12.000;4.20;0.08;891
04:39:14.000;4.20;0.09;891
04:39:16.000;4.20;0.09;891
04:39:18.000;4.20;0.09;891
04:39:20.000;4.20;0.08;891
04:39:22.000;4.20;0.08;891
04:39:24.000;4.20;0.09;891
04:39:26.000;4.20;0.09;891
04:39:28.000;4.20;0.09;891
04:39:30.000;4.20;0.09;892
04:39:32.000;4.20;0.08;892
04:39:34.000;4.20;0.08;892
04:39:36.000;4.20;0.09;892
04:39:38.000;4.21;0.08;892
04:39:40.000;4.20;0.08;892
04:39:42.000;4.20;0.09;892
04:39:44.000;4.20;0.09;892
04:39:46.000;4.20;0.09;892
04:39:48.000;4.20;0.09;892
04:39:50.000;4.20;0.08;892
04:39:52.000;4.20;0.08;892
04:39:54.000;4.20;0.08;892
04:39:56.000;4.20;0.08;892
04:39:58.000;4.20;0.08;892
04:40:00.000;4.20;0.08;892
04:40:02.000;4.20;0.09;892
04:40:04.000;4.20;0.08;892
04:40:06.000;4.20;0.08;892
04:40:08.000;4.20;0.08;892
04:40:10.000;4.20;0.08;893
04:40:12.000;4.20;0.08;893
04:40:14.000;4.20;0.08;893
04:40:16.000;4.20;0.09;893
04:40:18.000;4.20;0.08;893
04:40:20.000;4.20;0.08;893
04:40:22.000;4.20;0.09;893
04:40:24.000;4.20;0.08;893
04:40:26.000;4.20;0.08;893
04:40:28.000;4.20;0.08;893
04:40:30.000;4.20;0.09;893
04:40:32.000;4.20;0.08;893
04:40:34.000;4.20;0.08;893
04:40:36.000;4.20;0.08;893
04:40:38.000;4.20;0.08;893
04:40:40.000;4.20;0.08;893
04:40:42.000;4.20;0.08;893
04:40:44.000;4.20;0.08;893
04:40:46.000;4.20;0.08;893
04:40:48.000;4.20;0.08;893
04:40:50.000;4.20;0.08;894
04:40:52.000;4.20;0.08;894
04:40:54.000;4.20;0.08;894
04:40:56.000;4.20;0.08;894
04:40:58.000;4.20;0.08;894
04:41:00.000;4.20;0.08;894
04:41:02.000;4.20;0.08;894
04:41:04.000;4.20;0.08;894
04:41:06.000;4.20;0.08;894
04:41:08.000;4.20;0.08;894
04:41:10.000;4.20;0.08;894
04:41:12.000;4.20;0.08;894
04:41:14.000;4.20;0.08;894
04:41:16.000;4.20;0.08;894
04:41:18.000;4.20;0.08;894
04:41:20.000;4.20;0.08;894
04:41:22.000;4.20;0.08;894
04:41:24.000;4.20;0.08;894
04:41:26.000;4.20;0.09;894
04:41:28.000;4.20;0.08;894
04:41:30.000;4.20;0.08;895
04:41:32.000;4.20;0.08;895
04:41:34.000;4.20;0.08;895
04:41:36.000;4.20;0.08;895
04:41:38.000;4.20;0.08;895
04:41:40.000;4.20;0.08;895
04:41:42.000;4.20;0.08;895
04:41:44.000;4.20;0.08;895
04:41:46.000;4.20;0.08;895
04:41:48.000;4.20;0.08;895
04:41:50.000;4.20;0.08;895
04:41:52.000;4.20;0.08;895
04:41:54.000;4.20;0.08;895
04:41:56.000;4.20;0.08;895
04:41:58.000;4.20;0.08;895
04:42:00.000;4.20;0.09;895
04:42:02.000;4.20;0.08;895
04:42:04.000;4.20;0.08;895
04:42:06.000;4.20;0.08;895
04:42:08.000;4.20;0.08;895
04:42:10.000;4.20;0.08;896
04:42:12.000;4.20;0.08;896
04:42:14.000;4.20;0.08;896
04:42:16.000;4.20;0.08;896
04:42:18.000;4.20;0.08;896
04:42:20.000;4.20;0.08;896
04:42:22.000;4.20;0.08;896
04:42:24.000;4.20;0.08;896
04:42:26.000;4.20;0.08;896
04:42:28.000;4.20;0.08;896
04:42:30.000;4.20;0.08;896
04:42:32.000;4.20;0.08;896
04:42:34.000;4.20;0.08;896
04:42:36.000;4.20;0.08;896
04:42:38.000;4.20;0.08;896
04:42:40.000;4.20;0.08;896
04:42:42.000;4.20;0.08;896
04:42:44.000;4.20;0.08;896
04:42:46.000;4.20;0.08;896
04:42:48.000;4.20;0.08;896
04:42:50.000;4.20;0.08;896
04:42:52.000;4.20;0.08;897
04:42:54.000;4.20;0.08;897
04:42:56.000;4.20;0.08;897
04:42:58.000;4.20;0.08;897
04:43:00.000;4.20;0.08;897
04:43:02.000;4.20;0.08;897
04:43:04.000;4.20;0.08;897
04:43:06.000;4.20;0.08;897
04:43:08.000;4.20;0.08;897
04:43:10.000;4.20;0.08;897
04:43:12.000;4.20;0.08;897
04:43:14.000;4.20;0.08;897
04:43:16.000;4.20;0.08;897
04:43:18.000;4.20;0.08;897
04:43:20.000;4.20;0.08;897
04:43:22.000;4.20;0.08;897
04:43:24.000;4.20;0.08;897
04:43:26.000;4.20;0.08;897
04:43:28.000;4.20;0.08;897
04:43:30.000;4.20;0.08;897
04:43:32.000;4.19;0.08;897
04:43:34.000;4.20;0.08;898
04:43:36.000;4.20;0.08;898
04:43:38.000;4.20;0.08;898
04:43:40.000;4.20;0.08;898
04:43:42.000;4.20;0.08;898
04:43:44.000;4.20;0.08;898
04:43:46.000;4.20;0.08;898
04:43:48.000;4.20;0.08;898
04:43:50.000;4.20;0.08;898
04:43:52.000;4.20;0.08;898
04:43:54.000;4.20;0.08;898
04:43:56.000;4.20;0.08;898
04:43:58.000;4.20;0.08;898
04:44:00.000;4.20;0.08;898
04:44:02.000;4.20;0.08;898
04:44:04.000;4.19;0.07;898
04:44:06.000;4.20;0.08;898
04:44:08.000;4.20;0.08;898
04:44:10.000;4.20;0.08;898
04:44:12.000;4.19;0.07;898
04:44:14.000;4.19;0.07;898
04:44:16.000;4.20;0.09;899
04:44:18.000;4.20;0.08;899
04:44:20.000;4.19;0.07;899
04:44:22.000;4.19;0.07;899
04:44:24.000;4.19;0.07;899
04:44:26.000;4.20;0.08;899
04:44:28.000;4.19;0.08;899
04:44:30.000;4.20;0.08;899
04:44:32.000;4.19;0.07;899
04:44:34.000;4.19;0.07;899
04:44:36.000;4.20;0.08;899
04:44:38.000;4.20;0.08;899
04:44:40.000;4.19;0.07;899
04:44:42.000;4.19;0.06;899
04:44:44.000;4.19;0.07;899
04:44:46.000;4.20;0.09;899
04:44:48.000;4.20;0.08;899
04:44:50.000;4.19;0.08;899
04:44:52.000;4.19;0.07;899
04:44:54.000;4.19;0.07;899
04:44:56.000;4.19;0.08;899
04:44:58.000;4.20;0.08;900
04:45:00.000;4.19;0.07;900
04:45:02.000;4.19;0.07;900
04:45:04.000;4.19;0.07;900
04:45:06.000;4.20;0.08;900
04:45:08.000;4.19;0.08;900
04:45:10.000;4.19;0.08;900
04:45:12.000;4.19;0.07;900
04:45:14.000;4.19;0.07;900
04:45:16.000;4.20;0.09;900
04:45:18.000;4.20;0.09;900
04:45:20.000;4.19;0.07;900
04:45:22.000;4.19;0.06;900
04:45:24.000;4.19;0.07;900
04:45:26.000;4.20;0.08;900
04:45:28.000;4.20;0.09;900
04:45:30.000;4.20;0.08;900
04:45:32.000;4.20;0.08;900
04:45:34.000;4.19;0.07;900
04:45:36.000;4.20;0.09;900
04:45:38.000;4.20;0.08;900
04:45:40.000;4.19;0.07;901
04:45:42.000;4.19;0.07;901
04:45:44.000;4.19;0.07;901
04:45:46.000;4.20;0.08;901
04:45:48.000;4.19;0.08;901
04:45:50.000;4.20;0.08;901
04:45:52.000;4.19;0.07;901
04:45:54.000;4.19;0.07;901
04:45:56.000;4.20;0.08;901
04:45:58.000;4.20;0.09;901
04:46:00.000;4.19;0.07;901
04:46:02.000;4.19;0.07;901
04:46:04.000;4.20;0.08;901
04:46:06.000;4.20;0.08;901
04:46:08.000;4.20;0.08;901
04:46:10.000;4.20;0.08;901
04:46:12.000;4.20;0.08;901
04:46:14.000;4.20;0.08;901
04:46:16.000;4.20;0.08;901
04:46:18.000;4.20;0.08;901
04:46:20.000;4.21;0.08;901
04:46:22.000;4.20;0.08;901
04:46:24.000;4.21;0.09;902
04:46:26.000;4.20;0.08;902
04:46:28.000;4.20;0.08;902
04:46:30.000;4.20;0.08;902
04:46:32.000;4.20;0.08;902
04:46:34.000;4.20;0.08;902
04:46:36.000;4.20;0.07;902
04:46:38.000;4.20;0.08;902
04:46:40.000;4.20;0.08;902
04:46:42.000;4.20;0.07;902
04:46:44.000;4.20;0.08;902
04:46:46.000;4.20;0.08;902
04:46:48.000;4.20;0.08;902
04:46:50.000;4.20;0.07;902
04:46:52.000;4.20;0.08;902
04:46:54.000;4.20;0.08;902
04:46:56.000;4.20;0.07;902
04:46:58.000;4.20;0.08;902
04:47:00.000;4.20;0.07;902
04:47:02.000;4.20;0.08;902
04:47:04.000;4.20;0.07;903
04:47:06.000;4.20;0.08;903
04:47:08.000;4.20;0.07;903
04:47:10.000;4.20;0.07;903
04:47:12.000;4.20;0.07;903
04:47:14.000;4.20;0.08;903
04:47:16.000;4.20;0.08;903
04:47:18.000;4.20;0.08;903
04:47:20.000;4.20;0.07;903
04:47:22.000;4.20;0.07;903
04:47:24.000;4.20;0.07;903
04:47:26.000;4.20;0.07;903
04:47:28.000;4.20;0.08;903
04:47:30.000;4.20;0.07;903
04:47:32.000;4.19;0.07;903
04:47:34.000;4.20;0.07;903
04:47:36.000;4.21;0.07;903
04:47:38.000;4.20;0.07;903
04:47:40.000;4.20;0.07;903
04:47:42.000;4.20;0.07;903
04:47:44.000;4.20;0.07;903
04:47:46.000;4.20;0.07;903
04:47:48.000;4.20;0.07;904
04:47:50.000;4.20;0.07;904
04:47:52.000;4.20;0.07;904
04:47:54.000;4.20;0.07;904
04:47:56.000;4.20;0.08;904
04:47:58.000;4.20;0.07;904
04:48:00.000;4.20;0.07;904
04:48:02.000;4.20;0.07;904
04:48:04.000;4.20;0.07;904
04:48:06.000;4.20;0.07;904
04:48:08.000;4.20;0.07;904
04:48:10.000;4.20;0.07;904
04:48:12.000;4.20;0.07;904
04:48:14.000;4.20;0.07;904
04:48:16.000;4.20;0.07;904
04:48:18.000;4.20;0.07;904
04:48:20.000;4.20;0.07;904
04:48:22.000;4.20;0.07;904
04:48:24.000;4.20;0.07;904
04:48:26.000;4.20;0.07;904
04:48:28.000;4.21;0.07;904
04:48:30.000;4.20;0.07;905
04:48:32.000;4.20;0.07;905
04:48:34.000;4.20;0.08;905
04:48:36.000;4.20;0.07;905
04:48:38.000;4.20;0.07;905
04:48:40.000;4.20;0.07;905
04:48:42.000;4.20;0.08;905
04:48:44.000;4.20;0.07;905
04:48:46.000;4.20;0.07;905
04:48:48.000;4.20;0.07;905
04:48:50.000;4.20;0.07;905
04:48:52.000;4.20;0.07;905
04:48:54.000;4.20;0.07;905
04:48:56.000;4.20;0.07;905
04:48:58.000;4.20;0.08;905
04:49:00.000;4.20;0.07;905
04:49:02.000;4.20;0.07;905
04:49:04.000;4.20;0.07;905
04:49:06.000;4.20;0.07;905
04:49:08.000;4.20;0.07;905
04:49:10.000;4.20;0.07;905
04:49:12.000;4.20;0.07;905
04:49:14.000;4.20;0.08;906
04:49:16.000;4.20;0.07;906
04:49:18.000;4.20;0.07;906
04:49:20.000;4.20;0.07;906
04:49:22.000;4.20;0.07;906
04:49:24.000;4.20;0.07;906
04:49:26.000;4.20;0.07;906
04:49:28.000;4.20;0.07;906
04:49:30.000;4.20;0.07;906
04:49:32.000;4.20;0.07;906
04:49:34.000;4.20;0.07;906
04:49:36.000;4.20;0.07;906
04:49:38.000;4.20;0.07;906
04:49:40.000;4.20;0.07;906
04:49:42.000;4.20;0.07;906
04:49:44.000;4.20;0.07;906
04:49:46.000;4.20;0.07;906
04:49:48.000;4.19;0.07;906
04:49:50.000;4.20;0.07;906
04:49:52.000;4.20;0.07;906
04:49:54.000;4.20;0.07;906
04:49:56.000;4.20;0.07;906
04:49:58.000;4.20;0.07;907
04:50:00.000;4.20;0.08;907
04:50:02.000;4.20;0.07;907
04:50:04.000;4.20;0.08;907
04:50:06.000;4.20;0.07;907
04:50:08.000;4.20;0.07;907
04:50:10.000;4.20;0.07;907
04:50:12.000;4.20;0.07;907
04:50:14.000;4.20;0.07;907
04:50:16.000;4.20;0.07;907
04:50:18.000;4.20;0.07;907
04:50:20.000;4.20;0.07;907
04:50:22.000;4.20;0.07;907
04:50:24.000;4.20;0.07;907
04:50:26.000;4.20;0.07;907
04:50:28.000;4.20;0.07;907
04:50:30.000;4.20;0.07;907
04:50:32.000;4.20;0.07;907
04:50:34.000;4.20;0.07;907
04:50:36.000;4.20;0.08;907
04:50:38.000;4.20;0.07;907
04:50:40.000;4.20;0.07;907
04:50:42.000;4.20;0.07;908
04:50:44.000;4.20;0.07;908
04:50:46.000;4.20;0.07;908
04:50:48.000;4.20;0.07;908
04:50:50.000;4.20;0.07;908
04:50:52.000;4.20;0.07;908
04:50:54.000;4.20;0.07;908
04:50:56.000;4.20;0.07;908
04:50:58.000;4.20;0.07;908
04:51:00.000;4.20;0.07;908
04:51:02.000;4.20;0.07;908
04:51:04.000;4.20;0.07;908
04:51:06.000;4.20;0.08;908
04:51:08.000;4.20;0.07;908
04:51:10.000;4.20;0.07;908
04:51:12.000;4.20;0.07;908
04:51:14.000;4.20;0.07;908
04:51:16.000;4.20;0.07;908
04:51:18.000;4.20;0.08;908
04:51:20.000;4.20;0.07;908
04:51:22.000;4.20;0.07;908
04:51:24.000;4.20;0.07;908
04:51:26.000;4.20;0.08;908
04:51:28.000;4.20;0.07;909
04:51:30.000;4.20;0.07;909
04:51:32.000;4.20;0.08;909
04:51:34.000;4.20;0.07;909
04:51:36.000;4.20;0.07;909
04:51:38.000;4.20;0.08;909
04:51:40.000;4.20;0.07;909
04:51:42.000;4.20;0.07;909
04:51:44.000;4.20;0.07;909
04:51:46.000;4.20;0.07;909
04:51:48.000;4.20;0.07;909
04:51:50.000;4.20;0.07;909
04:51:52.000;4.20;0.08;909
04:51:54.000;4.20;0.07;909
04:51:56.000;4.20;0.07;909
04:51:58.000;4.20;0.07;909
04:52:00.000;4.20;0.07;909
04:52:02.000;4.20;0.07;909
04:52:04.000;4.20;0.08;909
04:52:06.000;4.20;0.07;909
04:52:08.000;4.20;0.07;909
04:52:10.000;4.20;0.07;909
04:52:12.000;4.20;0.07;909
04:52:14.000;4.20;0.07;910
04:52:16.000;4.20;0.07;910
04:52:18.000;4.20;0.07;910
04:52:20.000;4.20;0.07;910
04:52:22.000;4.20;0.07;910
04:52:24.000;4.20;0.07;910
04:52:26.000;4.20;0.07;910
04:52:28.000;4.20;0.07;910
04:52:30.000;4.20;0.08;910
04:52:32.000;4.19;0.07;910
04:52:34.000;4.19;0.06;910
04:52:36.000;4.19;0.07;910
04:52:38.000;4.20;0.08;910
04:52:40.000;4.19;0.07;910
04:52:42.000;4.20;0.08;910
04:52:44.000;4.19;0.07;910
04:52:46.000;4.19;0.06;910
04:52:48.000;4.20;0.08;910
04:52:50.000;4.20;0.08;910
