Cycle ID	Cap_Chg(mAh)	Cap_DChg(mAh)	RCap_Chg(mAh/g)	RCap_DChg(mAh/g)	Efficiency(%)	Engy_Chg(mWh)	Engy_DChg(mWh)	Mid-value Voltage(mV)	CC_Chg_Cap(mAh)	CC_Chg_Rat(%)	Platform_Cap(mAh)	Platform_RCap(mAh/g)	Platform_Efficiency(%)	Platform_Time	Capacitance_Chg(F)	Capacitance_DChg(F)	rd(mO)	REngy_Chg(mWh/g)	REngy_DChg(mWh/g)	Energy Efficiency(%)	
	Step ID	Step Type	Step Time(H:M:S:ms)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Capacitance_Chg(F)	Start Vol(mV)	End Vol(mV)	Start Temperature(?)	End Temperature(?)	
		Record ID	Time(H:M:S:ms)	Vol(mV)	Cur(mA)	Temperature(?)	Cap(mAh)	CmpCap(mAh/g)	Energy(mWh)	CmpEng(mWh/g)	Realtime	
		1857	9:36:00:000	1167.8	-0.011	0.0	0.101	101.326	0.159	158.7	2021-07-25 12:50:07	
		1858	9:36:20:000	1167.5	-0.010	0.0	0.101	101.385	0.159	158.8	2021-07-25 12:50:27	
		1859	9:36:40:000	1167.5	-0.011	0.0	0.101	101.445	0.159	158.9	2021-07-25 12:50:47	
		1860	9:37:00:000	1166.9	-0.011	0.0	0.102	101.506	0.159	158.9	2021-07-25 12:51:07	
		1861	9:37:20:000	1166.9	-0.011	0.0	0.102	101.567	0.159	159.0	2021-07-25 12:51:27	
		1862	9:37:40:000	1166.9	-0.011	0.0	0.102	101.627	0.159	159.1	2021-07-25 12:51:47	
		1863	9:38:00:000	1166.9	-0.010	0.0	0.102	101.686	0.159	159.1	2021-07-25 12:52:07	
		1864	9:38:20:000	1166.6	-0.011	0.0	0.102	101.745	0.159	159.2	2021-07-25 12:52:27	
		1865	9:38:40:000	1166.6	-0.010	0.0	0.102	101.804	0.159	159.3	2021-07-25 12:52:47	
		1866	9:39:00:000	1166.6	-0.010	0.0	0.102	101.863	0.159	159.4	2021-07-25 12:53:07	
		1867	9:39:20:000	1165.9	-0.011	0.0	0.102	101.923	0.159	159.4	2021-07-25 12:53:27	
		1868	9:39:40:000	1165.9	-0.011	0.0	0.102	101.982	0.159	159.5	2021-07-25 12:53:47	
		1869	9:40:00:000	1165.3	-0.011	0.0	0.102	102.041	0.160	159.6	2021-07-25 12:54:07	
		1870	9:40:20:000	1165.6	-0.011	0.0	0.102	102.100	0.160	159.6	2021-07-25 12:54:27	
		1871	9:40:40:000	1165.0	-0.010	0.0	0.102	102.159	0.160	159.7	2021-07-25 12:54:47	
		1872	9:41:00:000	1165.0	-0.010	0.0	0.102	102.218	0.160	159.8	2021-07-25 12:55:07	
		1873	9:41:20:000	1164.7	-0.011	0.0	0.102	102.278	0.160	159.8	2021-07-25 12:55:27	
		1874	9:41:40:000	1164.4	-0.011	0.0	0.102	102.337	0.160	159.9	2021-07-25 12:55:47	
		1875	9:42:00:000	1164.1	-0.011	0.0	0.102	102.396	0.160	160.0	2021-07-25 12:56:07	
		1876	9:42:20:000	1164.1	-0.010	0.0	0.102	102.456	0.160	160.0	2021-07-25 12:56:27	
		1877	9:42:40:000	1163.8	-0.011	0.0	0.103	102.514	0.160	160.1	2021-07-25 12:56:47	
		1878	9:43:00:000	1163.5	-0.010	0.0	0.103	102.573	0.160	160.2	2021-07-25 12:57:07	
		1879	9:43:20:000	1163.1	-0.011	0.0	0.103	102.633	0.160	160.2	2021-07-25 12:57:27	
		1880	9:43:40:000	1163.1	-0.011	0.0	0.103	102.691	0.160	160.3	2021-07-25 12:57:47	
		1881	9:44:00:000	1162.8	-0.011	0.0	0.103	102.750	0.160	160.4	2021-07-25 12:58:07	
		1882	9:44:20:000	1162.8	-0.010	0.0	0.103	102.809	0.160	160.4	2021-07-25 12:58:27	
		1883	9:44:40:000	1162.8	-0.011	0.0	0.103	102.866	0.161	160.5	2021-07-25 12:58:47	
		1884	9:45:00:000	1162.5	-0.011	0.0	0.103	102.926	0.161	160.6	2021-07-25 12:59:07	
		1885	9:45:20:000	1162.5	-0.010	0.0	0.103	102.984	0.161	160.6	2021-07-25 12:59:27	
		1886	9:45:40:000	1162.2	-0.011	0.0	0.103	103.042	0.161	160.7	2021-07-25 12:59:47	
		1887	9:46:00:000	1161.9	-0.011	0.0	0.103	103.101	0.161	160.8	2021-07-25 13:00:07	
		1888	9:46:20:000	1161.6	-0.011	0.0	0.103	103.160	0.161	160.8	2021-07-25 13:00:27	
		1889	9:46:40:000	1161.3	-0.011	0.0	0.103	103.219	0.161	160.9	2021-07-25 13:00:47	
		1890	9:47:00:000	1161.0	-0.011	0.0	0.103	103.279	0.161	161.0	2021-07-25 13:01:07	
		1891	9:47:20:000	1160.0	-0.011	0.0	0.103	103.337	0.161	161.0	2021-07-25 13:01:27	
		1892	9:47:40:000	1160.0	-0.011	0.0	0.103	103.396	0.161	161.1	2021-07-25 13:01:47	
		1893	9:48:00:000	1160.7	-0.010	0.0	0.103	103.454	0.161	161.2	2021-07-25 13:02:07	
		1894	9:48:20:000	1159.7	-0.011	0.0	0.104	103.513	0.161	161.2	2021-07-25 13:02:27	
		1895	9:48:40:000	1159.4	-0.011	0.0	0.104	103.572	0.161	161.3	2021-07-25 13:02:47	
		1896	9:49:00:000	1159.1	-0.011	0.0	0.104	103.631	0.161	161.4	2021-07-25 13:03:07	
		1897	9:49:20:000	1159.1	-0.010	0.0	0.104	103.689	0.161	161.4	2021-07-25 13:03:27	
		1898	9:49:40:000	1159.1	-0.011	0.0	0.104	103.749	0.162	161.5	2021-07-25 13:03:47	
		1899	9:50:00:000	1159.1	-0.011	0.0	0.104	103.807	0.162	161.6	2021-07-25 13:04:07	
		1900	9:50:20:000	1158.8	-0.010	0.0	0.104	103.867	0.162	161.6	2021-07-25 13:04:27	
		1901	9:50:40:000	1158.5	-0.010	0.0	0.104	103.926	0.162	161.7	2021-07-25 13:04:47	
		1902	9:51:00:000	1158.5	-0.011	0.0	0.104	103.985	0.162	161.8	2021-07-25 13:05:07	
		1903	9:51:20:000	1158.2	-0.010	0.0	0.104	104.044	0.162	161.8	2021-07-25 13:05:27	
		1904	9:51:40:000	1158.2	-0.011	0.0	0.104	104.102	0.162	161.9	2021-07-25 13:05:47	
		1905	9:52:00:000	1157.9	-0.010	0.0	0.104	104.161	0.162	162.0	2021-07-25 13:06:07	
		1906	9:52:20:000	1157.9	-0.011	0.0	0.104	104.220	0.162	162.0	2021-07-25 13:06:27	
		1907	9:52:40:000	1157.6	-0.011	0.0	0.104	104.280	0.162	162.1	2021-07-25 13:06:47	
		1908	9:53:00:000	1157.3	-0.011	0.0	0.104	104.338	0.162	162.2	2021-07-25 13:07:07	
		1909	9:53:20:000	1156.9	-0.011	0.0	0.104	104.398	0.162	162.2	2021-07-25 13:07:27	
		1910	9:53:40:000	1156.6	-0.010	0.0	0.104	104.457	0.162	162.3	2021-07-25 13:07:47	
		1911	9:54:00:000	1156.3	-0.010	0.0	0.105	104.516	0.162	162.4	2021-07-25 13:08:07	
		1912	9:54:20:000	1156.3	-0.010	0.0	0.105	104.575	0.162	162.4	2021-07-25 13:08:27	
		1913	9:54:40:000	1156.0	-0.011	0.0	0.105	104.634	0.163	162.5	2021-07-25 13:08:47	
		1914	9:55:00:000	1155.7	-0.010	0.0	0.105	104.694	0.163	162.6	2021-07-25 13:09:07	
		1915	9:55:20:000	1155.7	-0.010	0.0	0.105	104.753	0.163	162.6	2021-07-25 13:09:27	
		1916	9:55:40:000	1155.7	-0.011	0.0	0.105	104.812	0.163	162.7	2021-07-25 13:09:47	
		1917	9:56:00:000	1155.4	-0.010	0.0	0.105	104.869	0.163	162.8	2021-07-25 13:10:07	
		1918	9:56:20:000	1154.8	-0.010	0.0	0.105	104.926	0.163	162.8	2021-07-25 13:10:27	
		1919	9:56:40:000	1154.8	-0.011	0.0	0.105	104.984	0.163	162.9	2021-07-25 13:10:47	
		1920	9:57:00:000	1154.5	-0.011	0.0	0.105	105.042	0.163	163.0	2021-07-25 13:11:07	
		1921	9:57:20:000	1154.5	-0.010	0.0	0.105	105.099	0.163	163.0	2021-07-25 13:11:27	
		1922	9:57:40:000	1154.2	-0.011	0.0	0.105	105.158	0.163	163.1	2021-07-25 13:11:47	
		1923	9:58:00:000	1154.2	-0.010	0.0	0.105	105.217	0.163	163.2	2021-07-25 13:12:07	
		1924	9:58:20:000	1154.2	-0.011	0.0	0.105	105.275	0.163	163.2	2021-07-25 13:12:27	
		1925	9:58:40:000	1153.5	-0.010	0.0	0.105	105.333	0.163	163.3	2021-07-25 13:12:47	
		1926	9:59:00:000	1153.8	-0.011	0.0	0.105	105.390	0.163	163.4	2021-07-25 13:13:07	
		1927	9:59:20:000	1153.2	-0.011	0.0	0.105	105.448	0.163	163.4	2021-07-25 13:13:27	
		1928	9:59:40:000	1153.2	-0.011	0.0	0.106	105.506	0.164	163.5	2021-07-25 13:13:47	
		1929	10:00:00:000	1153.2	-0.010	0.0	0.106	105.564	0.164	163.6	2021-07-25 13:14:07	
		1930	10:00:20:000	1152.9	-0.011	0.0	0.106	105.623	0.164	163.6	2021-07-25 13:14:27	
		1931	10:00:40:000	1152.6	-0.011	0.0	0.106	105.682	0.164	163.7	2021-07-25 13:14:47	
		1932	10:01:00:000	1152.6	-0.010	0.0	0.106	105.739	0.164	163.8	2021-07-25 13:15:07	
		1933	10:01:20:000	1152.6	-0.010	0.0	0.106	105.796	0.164	163.8	2021-07-25 13:15:27	
		1934	10:01:40:000	1152.3	-0.010	0.0	0.106	105.853	0.164	163.9	2021-07-25 13:15:47	
		1935	10:02:00:000	1152.0	-0.010	0.0	0.106	105.911	0.164	164.0	2021-07-25 13:16:07	
		1936	10:02:20:000	1152.3	-0.010	0.0	0.106	105.967	0.164	164.0	2021-07-25 13:16:27	
		1937	10:02:40:000	1151.7	-0.010	0.0	0.106	106.026	0.164	164.1	2021-07-25 13:16:47	
		1938	10:03:00:000	1151.1	-0.011	0.0	0.106	106.083	0.164	164.2	2021-07-25 13:17:07	
		1939	10:03:20:000	1151.4	-0.011	0.0	0.106	106.142	0.164	164.2	2021-07-25 13:17:27	
		1940	10:03:40:000	1150.7	-0.010	0.0	0.106	106.200	0.164	164.3	2021-07-25 13:17:47	
		1941	10:04:00:000	1150.4	-0.010	0.0	0.106	106.258	0.164	164.4	2021-07-25 13:18:07	
		1942	10:04:20:000	1150.1	-0.010	0.0	0.106	106.315	0.164	164.4	2021-07-25 13:18:27	
		1943	10:04:40:000	1150.1	-0.010	0.0	0.106	106.373	0.165	164.5	2021-07-25 13:18:47	
		1944	10:05:00:000	1150.1	-0.011	0.0	0.106	106.431	0.165	164.6	2021-07-25 13:19:07	
		1945	10:05:20:000	1149.8	-0.010	0.0	0.106	106.488	0.165	164.6	2021-07-25 13:19:27	
		1946	10:05:40:000	1149.5	-0.011	0.0	0.107	106.546	0.165	164.7	2021-07-25 13:19:47	
		1947	10:06:00:000	1149.2	-0.010	0.0	0.107	106.603	0.165	164.8	2021-07-25 13:20:07	
		1948	10:06:20:000	1148.9	-0.010	0.0	0.107	106.661	0.165	164.8	2021-07-25 13:20:27	
		1949	10:06:40:000	1148.9	-0.010	0.0	0.107	106.718	0.165	164.9	2021-07-25 13:20:47	
		1950	10:07:00:000	1148.6	-0.011	0.0	0.107	106.775	0.165	165.0	2021-07-25 13:21:07	
		1951	10:07:20:000	1148.3	-0.011	0.0	0.107	106.833	0.165	165.0	2021-07-25 13:21:27	
		1952	10:07:40:000	1148.3	-0.010	0.0	0.107	106.890	0.165	165.1	2021-07-25 13:21:47	
		1953	10:08:00:000	1148.0	-0.011	0.0	0.107	106.947	0.165	165.2	2021-07-25 13:22:07	
		1954	10:08:20:000	1147.6	-0.011	0.0	0.107	107.006	0.165	165.2	2021-07-25 13:22:27	
		1955	10:08:40:000	1147.6	-0.010	0.0	0.107	107.064	0.165	165.3	2021-07-25 13:22:47	
		1956	10:09:00:000	1147.3	-0.011	0.0	0.107	107.123	0.165	165.4	2021-07-25 13:23:07	
		1957	10:09:20:000	1147.0	-0.011	0.0	0.107	107.182	0.165	165.4	2021-07-25 13:23:27	
		1958	10:09:40:000	1147.0	-0.011	0.0	0.107	107.241	0.166	165.5	2021-07-25 13:23:47	
		1959	10:10:00:000	1146.7	-0.010	0.0	0.107	107.299	0.166	165.6	2021-07-25 13:24:07	
		1960	10:10:20:000	1146.7	-0.011	0.0	0.107	107.357	0.166	165.6	2021-07-25 13:24:27	
		1961	10:10:40:000	1146.1	-0.010	0.0	0.107	107.416	0.166	165.7	2021-07-25 13:24:47	
		1962	10:11:00:000	1145.8	-0.011	0.0	0.107	107.474	0.166	165.8	2021-07-25 13:25:07	
		1963	10:11:20:000	1146.1	-0.011	0.0	0.108	107.533	0.166	165.8	2021-07-25 13:25:27	
		1964	10:11:40:000	1146.1	-0.011	0.0	0.108	107.593	0.166	165.9	2021-07-25 13:25:47	
		1965	10:12:00:000	1145.2	-0.010	0.0	0.108	107.651	0.166	166.0	2021-07-25 13:26:07	
		1966	10:12:20:000	1145.5	-0.010	0.0	0.108	107.708	0.166	166.0	2021-07-25 13:26:27	
		1967	10:12:40:000	1145.2	-0.010	0.0	0.108	107.765	0.166	166.1	2021-07-25 13:26:47	
		1968	10:13:00:000	1145.5	-0.011	0.0	0.108	107.822	0.166	166.2	2021-07-25 13:27:07	
		1969	10:13:20:000	1144.9	-0.011	0.0	0.108	107.881	0.166	166.2	2021-07-25 13:27:27	
		1970	10:13:40:000	1144.9	-0.010	0.0	0.108	107.939	0.166	166.3	2021-07-25 13:27:47	
		1971	10:14:00:000	1144.9	-0.010	0.0	0.108	107.998	0.166	166.4	2021-07-25 13:28:07	
		1972	10:14:20:000	1144.5	-0.010	0.0	0.108	108.056	0.166	166.4	2021-07-25 13:28:27	
		1973	10:14:40:000	1144.2	-0.010	0.0	0.108	108.114	0.167	166.5	2021-07-25 13:28:47	
		1974	10:15:00:000	1144.2	-0.011	0.0	0.108	108.171	0.167	166.6	2021-07-25 13:29:07	
		1975	10:15:20:000	1143.9	-0.011	0.0	0.108	108.229	0.167	166.6	2021-07-25 13:29:27	
		1976	10:15:40:000	1143.6	-0.010	0.0	0.108	108.287	0.167	166.7	2021-07-25 13:29:47	
		1977	10:16:00:000	1143.9	-0.010	0.0	0.108	108.346	0.167	166.8	2021-07-25 13:30:07	
		1978	10:16:20:000	1143.6	-0.010	0.0	0.108	108.405	0.167	166.8	2021-07-25 13:30:27	
		1979	10:16:40:000	1143.6	-0.011	0.0	0.108	108.463	0.167	166.9	2021-07-25 13:30:47	
		1980	10:17:00:000	1143.3	-0.010	0.0	0.109	108.521	0.167	167.0	2021-07-25 13:31:07	
		1981	10:17:20:000	1143.3	-0.011	0.0	0.109	108.580	0.167	167.0	2021-07-25 13:31:27	
		1982	10:17:40:000	1143.0	-0.011	0.0	0.109	108.638	0.167	167.1	2021-07-25 13:31:47	
		1983	10:18:00:000	1143.0	-0.010	0.0	0.109	108.697	0.167	167.2	2021-07-25 13:32:07	
		1984	10:18:20:000	1143.0	-0.010	0.0	0.109	108.755	0.167	167.2	2021-07-25 13:32:27	
		1985	10:18:40:000	1142.4	-0.011	0.0	0.109	108.814	0.167	167.3	2021-07-25 13:32:47	
		1986	10:19:00:000	1142.4	-0.011	0.0	0.109	108.873	0.167	167.4	2021-07-25 13:33:07	
		1987	10:19:20:000	1142.1	-0.011	0.0	0.109	108.931	0.167	167.4	2021-07-25 13:33:27	
		1988	10:19:40:000	1142.1	-0.010	0.0	0.109	108.989	0.168	167.5	2021-07-25 13:33:47	
		1989	10:20:00:000	1142.1	-0.010	0.0	0.109	109.047	0.168	167.6	2021-07-25 13:34:07	
		1990	10:20:20:000	1141.8	-0.010	0.0	0.109	109.106	0.168	167.6	2021-07-25 13:34:27	
		1991	10:20:40:000	1141.4	-0.010	0.0	0.109	109.164	0.168	167.7	2021-07-25 13:34:47	
		1992	10:21:00:000	1141.4	-0.010	0.0	0.109	109.222	0.168	167.8	2021-07-25 13:35:07	
		1993	10:21:20:000	1141.1	-0.010	0.0	0.109	109.280	0.168	167.8	2021-07-25 13:35:27	
		1994	10:21:40:000	1141.1	-0.011	0.0	0.109	109.338	0.168	167.9	2021-07-25 13:35:47	
		1995	10:22:00:000	1141.1	-0.010	0.0	0.109	109.394	0.168	168.0	2021-07-25 13:36:07	
		1996	10:22:20:000	1140.5	-0.011	0.0	0.109	109.451	0.168	168.0	2021-07-25 13:36:27	
		1997	10:22:40:000	1140.2	-0.010	0.0	0.110	109.510	0.168	168.1	2021-07-25 13:36:47	
		1998	10:23:00:000	1140.2	-0.010	0.0	0.110	109.567	0.168	168.2	2021-07-25 13:37:07	
		1999	10:23:20:000	1139.9	-0.011	0.0	0.110	109.624	0.168	168.2	2021-07-25 13:37:27	
		2000	10:23:40:000	1139.6	-0.010	0.0	0.110	109.681	0.168	168.3	2021-07-25 13:37:47	
		2001	10:24:00:000	1139.6	-0.010	0.0	0.110	109.739	0.168	168.4	2021-07-25 13:38:07	
		2002	10:24:20:000	1139.3	-0.011	0.0	0.110	109.799	0.168	168.4	2021-07-25 13:38:27	
		2003	10:24:40:000	1138.7	-0.010	0.0	0.110	109.857	0.169	168.5	2021-07-25 13:38:47	
		2004	10:25:00:000	1139.0	-0.010	0.0	0.110	109.914	0.169	168.6	2021-07-25 13:39:07	
		2005	10:25:20:000	1138.7	-0.010	0.0	0.110	109.973	0.169	168.6	2021-07-25 13:39:27	
		2006	10:25:40:000	1138.7	-0.011	0.0	0.110	110.031	0.169	168.7	2021-07-25 13:39:47	
		2007	10:26:00:000	1138.0	-0.010	0.0	0.110	110.089	0.169	168.8	2021-07-25 13:40:07	
		2008	10:26:20:000	1138.0	-0.010	0.0	0.110	110.147	0.169	168.8	2021-07-25 13:40:27	
		2009	10:26:40:000	1137.7	-0.010	0.0	0.110	110.204	0.169	168.9	2021-07-25 13:40:47	
		2010	10:27:00:000	1137.4	-0.011	0.0	0.110	110.262	0.169	169.0	2021-07-25 13:41:07	
		2011	10:27:20:000	1137.1	-0.011	0.0	0.110	110.320	0.169	169.0	2021-07-25 13:41:27	
		2012	10:27:40:000	1137.4	-0.011	0.0	0.110	110.380	0.169	169.1	2021-07-25 13:41:47	
		2013	10:28:00:000	1137.1	-0.010	0.0	0.110	110.439	0.169	169.2	2021-07-25 13:42:07	
		2014	10:28:20:000	1136.8	-0.010	0.0	0.110	110.496	0.169	169.2	2021-07-25 13:42:27	
		2015	10:28:40:000	1136.5	-0.011	0.0	0.111	110.554	0.169	169.3	2021-07-25 13:42:47	
		2016	10:29:00:000	1135.9	-0.010	0.0	0.111	110.613	0.169	169.3	2021-07-25 13:43:07	
		2017	10:29:20:000	1136.5	-0.010	0.0	0.111	110.671	0.169	169.4	2021-07-25 13:43:27	
		2018	10:29:40:000	1135.9	-0.011	0.0	0.111	110.730	0.169	169.5	2021-07-25 13:43:47	
		2019	10:30:00:000	1135.9	-0.010	0.0	0.111	110.788	0.170	169.5	2021-07-25 13:44:07	
		2020	10:30:20:000	1135.6	-0.010	0.0	0.111	110.848	0.170	169.6	2021-07-25 13:44:27	
		2021	10:30:40:000	1135.2	-0.011	0.0	0.111	110.908	0.170	169.7	2021-07-25 13:44:47	
		2022	10:31:00:000	1134.9	-0.010	0.0	0.111	110.967	0.170	169.7	2021-07-25 13:45:07	
		2023	10:31:20:000	1134.9	-0.010	0.0	0.111	111.026	0.170	169.8	2021-07-25 13:45:27	
		2024	10:31:40:000	1134.3	-0.011	0.0	0.111	111.085	0.170	169.9	2021-07-25 13:45:47	
		2025	10:32:00:000	1134.6	-0.010	0.0	0.111	111.142	0.170	169.9	2021-07-25 13:46:07	
		2026	10:32:20:000	1134.0	-0.011	0.0	0.111	111.201	0.170	170.0	2021-07-25 13:46:27	
		2027	10:32:40:000	1134.0	-0.011	0.0	0.111	111.260	0.170	170.1	2021-07-25 13:46:47	
		2028	10:33:00:000	1134.0	-0.011	0.0	0.111	111.319	0.170	170.1	2021-07-25 13:47:07	
		2029	10:33:20:000	1134.0	-0.011	0.0	0.111	111.378	0.170	170.2	2021-07-25 13:47:27	
		2030	10:33:40:000	1133.7	-0.010	0.0	0.111	111.437	0.170	170.2	2021-07-25 13:47:47	
		2031	10:34:00:000	1133.7	-0.010	0.0	0.111	111.496	0.170	170.3	2021-07-25 13:48:07	
		2032	10:34:20:000	1133.4	-0.010	0.0	0.112	111.554	0.170	170.4	2021-07-25 13:48:27	
		2033	10:34:40:000	1133.4	-0.011	0.0	0.112	111.612	0.170	170.4	2021-07-25 13:48:47	
		2034	10:35:00:000	1133.1	-0.010	0.0	0.112	111.669	0.171	170.5	2021-07-25 13:49:07	
		2035	10:35:20:000	1132.8	-0.010	0.0	0.112	111.727	0.171	170.6	2021-07-25 13:49:27	
		2036	10:35:40:000	1132.8	-0.010	0.0	0.112	111.786	0.171	170.6	2021-07-25 13:49:47	
		2037	10:36:00:000	1132.5	-0.011	0.0	0.112	111.844	0.171	170.7	2021-07-25 13:50:07	
		2038	10:36:20:000	1132.1	-0.011	0.0	0.112	111.904	0.171	170.8	2021-07-25 13:50:27	
		2039	10:36:40:000	1131.8	-0.010	0.0	0.112	111.961	0.171	170.8	2021-07-25 13:50:47	
		2040	10:37:00:000	1131.5	-0.011	0.0	0.112	112.019	0.171	170.9	2021-07-25 13:51:07	
		2041	10:37:20:000	1131.5	-0.010	0.0	0.112	112.077	0.171	171.0	2021-07-25 13:51:27	
		2042	10:37:40:000	1131.2	-0.011	0.0	0.112	112.134	0.171	171.0	2021-07-25 13:51:47	
		2043	10:38:00:000	1131.2	-0.011	0.0	0.112	112.191	0.171	171.1	2021-07-25 13:52:07	
		2044	10:38:20:000	1131.2	-0.010	0.0	0.112	112.249	0.171	171.1	2021-07-25 13:52:27	
		2045	10:38:40:000	1130.9	-0.011	0.0	0.112	112.307	0.171	171.2	2021-07-25 13:52:47	
		2046	10:39:00:000	1130.6	-0.010	0.0	0.112	112.364	0.171	171.3	2021-07-25 13:53:07	
		2047	10:39:20:000	1130.6	-0.011	0.0	0.112	112.424	0.171	171.3	2021-07-25 13:53:27	
		2048	10:39:40:000	1130.6	-0.011	0.0	0.112	112.483	0.171	171.4	2021-07-25 13:53:47	
		2049	10:40:00:000	1130.0	-0.011	0.0	0.113	112.543	0.171	171.5	2021-07-25 13:54:07	
		2050	10:40:20:000	1129.7	-0.011	0.0	0.113	112.603	0.172	171.5	2021-07-25 13:54:27	
		2051	10:40:40:000	1129.7	-0.011	0.0	0.113	112.662	0.172	171.6	2021-07-25 13:54:47	
		2052	10:41:00:000	1129.7	-0.011	0.0	0.113	112.721	0.172	171.7	2021-07-25 13:55:07	
		2053	10:41:20:000	1129.4	-0.010	0.0	0.113	112.781	0.172	171.7	2021-07-25 13:55:27	
		2054	10:41:40:000	1129.0	-0.011	0.0	0.113	112.840	0.172	171.8	2021-07-25 13:55:47	
		2055	10:42:00:000	1129.4	-0.011	0.0	0.113	112.898	0.172	171.8	2021-07-25 13:56:07	
		2056	10:42:20:000	1129.0	-0.011	0.0	0.113	112.958	0.172	171.9	2021-07-25 13:56:27	
		2057	10:42:40:000	1128.7	-0.011	0.0	0.113	113.017	0.172	172.0	2021-07-25 13:56:47	
		2058	10:43:00:000	1128.1	-0.011	0.0	0.113	113.076	0.172	172.0	2021-07-25 13:57:07	
		2059	10:43:20:000	1128.1	-0.011	0.0	0.113	113.136	0.172	172.1	2021-07-25 13:57:27	
		2060	10:43:40:000	1128.1	-0.010	0.0	0.113	113.193	0.172	172.2	2021-07-25 13:57:47	
		2061	10:44:00:000	1127.8	-0.011	0.0	0.113	113.252	0.172	172.2	2021-07-25 13:58:07	
		2062	10:44:20:000	1127.5	-0.011	0.0	0.113	113.311	0.172	172.3	2021-07-25 13:58:27	
		2063	10:44:40:000	1127.5	-0.010	0.0	0.113	113.369	0.172	172.4	2021-07-25 13:58:47	
		2064	10:45:00:000	1126.9	-0.010	0.0	0.113	113.428	0.172	172.4	2021-07-25 13:59:07	
		2065	10:45:20:000	1126.9	-0.011	0.0	0.113	113.488	0.172	172.5	2021-07-25 13:59:27	
		2066	10:45:40:000	1126.9	-0.011	0.0	0.114	113.548	0.173	172.6	2021-07-25 13:59:47	
		2067	10:46:00:000	1126.9	-0.011	0.0	0.114	113.608	0.173	172.6	2021-07-25 14:00:07	
		2068	10:46:20:000	1126.6	-0.011	0.0	0.114	113.667	0.173	172.7	2021-07-25 14:00:27	
		2069	10:46:40:000	1126.3	-0.011	0.0	0.114	113.728	0.173	172.8	2021-07-25 14:00:47	
		2070	10:47:00:000	1126.3	-0.011	0.0	0.114	113.789	0.173	172.8	2021-07-25 14:01:07	
		2071	10:47:20:000	1125.9	-0.011	0.0	0.114	113.849	0.173	172.9	2021-07-25 14:01:27	
		2072	10:47:40:000	1125.9	-0.011	0.0	0.114	113.909	0.173	173.0	2021-07-25 14:01:47	
		2073	10:48:00:000	1125.6	-0.011	0.0	0.114	113.970	0.173	173.0	2021-07-25 14:02:07	
		2074	10:48:20:000	1125.6	-0.011	0.0	0.114	114.031	0.173	173.1	2021-07-25 14:02:27	
		2075	10:48:40:000	1125.0	-0.011	0.0	0.114	114.092	0.173	173.2	2021-07-25 14:02:47	
		2076	10:49:00:000	1125.3	-0.011	0.0	0.114	114.153	0.173	173.2	2021-07-25 14:03:07	
		2077	10:49:20:000	1125.3	-0.011	0.0	0.114	114.214	0.173	173.3	2021-07-25 14:03:27	
		2078	10:49:40:000	1125.3	-0.011	0.0	0.114	114.275	0.173	173.4	2021-07-25 14:03:47	
		2079	10:50:00:000	1125.0	-0.011	0.0	0.114	114.336	0.173	173.4	2021-07-25 14:04:07	
		2080	10:50:20:000	1125.0	-0.011	0.0	0.114	114.397	0.173	173.5	2021-07-25 14:04:27	
		2081	10:50:40:000	1124.4	-0.011	0.0	0.114	114.458	0.174	173.6	2021-07-25 14:04:47	
		2082	10:51:00:000	1124.4	-0.011	0.0	0.115	114.519	0.174	173.6	2021-07-25 14:05:07	
		2083	10:51:20:000	1124.4	-0.011	0.0	0.115	114.581	0.174	173.7	2021-07-25 14:05:27	
		2084	10:51:40:000	1124.1	-0.011	0.0	0.115	114.642	0.174	173.8	2021-07-25 14:05:47	
		2085	10:52:00:000	1124.1	-0.011	0.0	0.115	114.703	0.174	173.8	2021-07-25 14:06:07	
		2086	10:52:20:000	1123.8	-0.011	0.0	0.115	114.764	0.174	173.9	2021-07-25 14:06:27	
		2087	10:52:40:000	1123.5	-0.011	0.0	0.115	114.825	0.174	174.0	2021-07-25 14:06:47	
		2088	10:53:00:000	1123.5	-0.011	0.0	0.115	114.886	0.174	174.0	2021-07-25 14:07:07	
		2089	10:53:20:000	1123.2	-0.011	0.0	0.115	114.947	0.174	174.1	2021-07-25 14:07:27	
		2090	10:53:40:000	1123.2	-0.011	0.0	0.115	115.008	0.174	174.2	2021-07-25 14:07:47	
		2091	10:54:00:000	1123.2	-0.011	0.0	0.115	115.069	0.174	174.2	2021-07-25 14:08:07	
		2092	10:54:20:000	1122.5	-0.011	0.0	0.115	115.131	0.174	174.3	2021-07-25 14:08:27	
		2093	10:54:40:000	1123.2	-0.011	0.0	0.115	115.192	0.174	174.4	2021-07-25 14:08:47	
		2094	10:55:00:000	1122.5	-0.011	0.0	0.115	115.253	0.174	174.4	2021-07-25 14:09:07	
		2095	10:55:20:000	1122.5	-0.011	0.0	0.115	115.314	0.175	174.5	2021-07-25 14:09:27	
		2096	10:55:40:000	1122.5	-0.011	0.0	0.115	115.375	0.175	174.6	2021-07-25 14:09:47	
		2097	10:56:00:000	1122.2	-0.011	0.0	0.115	115.436	0.175	174.7	2021-07-25 14:10:07	
